,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Eye_State
169,4482.56005859375,4132.31005859375,4308.2099609375,4168.72021484375,4330.77001953125,4583.58984375,4068.719970703125,4588.72021484375,4185.1298828125,4237.9501953125,4282.0498046875,4349.22998046875,4744.6201171875,4535.3798828125,1
170,4487.68994140625,4133.330078125,4311.27978515625,4168.2099609375,4335.3798828125,4586.14990234375,4073.85009765625,4596.919921875,4192.81982421875,4247.18017578125,4287.18017578125,4353.330078125,4753.85009765625,4535.89990234375,1
171,4481.5400390625,4129.740234375,4308.72021484375,4168.72021484375,4335.89990234375,4587.18017578125,4077.43994140625,4594.8701171875,4186.14990234375,4243.080078125,4283.080078125,4347.18017578125,4748.72021484375,4524.6201171875,1
172,4477.9501953125,4117.9501953125,4306.14990234375,4165.1298828125,4327.68994140625,4582.0498046875,4074.360107421875,4593.330078125,4183.080078125,4230.77001953125,4276.41015625,4343.080078125,4746.14990234375,4527.18017578125,1
173,4475.89990234375,4106.14990234375,4304.10009765625,4156.41015625,4325.64013671875,4584.6201171875,4070.77001953125,4595.3798828125,4182.56005859375,4221.5400390625,4269.740234375,4341.5400390625,4746.14990234375,4528.72021484375,1
174,4471.27978515625,4104.10009765625,4303.58984375,4151.7900390625,4332.81982421875,4591.27978515625,4068.2099609375,4587.68994140625,4176.919921875,4224.6201171875,4273.330078125,4341.02978515625,4751.27978515625,4534.35986328125,1
175,4484.10009765625,4109.740234375,4308.2099609375,4157.43994140625,4336.41015625,4584.6201171875,4066.669921875,4581.02978515625,4181.5400390625,4243.080078125,4296.41015625,4351.27978515625,4781.5400390625,4560.0,1
176,4493.85009765625,4103.58984375,4314.35986328125,4158.97021484375,4330.259765625,4576.41015625,4070.260009765625,4591.27978515625,4199.490234375,4262.56005859375,4313.85009765625,4364.10009765625,4806.14990234375,4573.330078125,1
177,4479.490234375,4085.639892578125,4310.77001953125,4153.85009765625,4324.6201171875,4580.509765625,4076.919921875,4601.5400390625,4204.10009765625,4263.080078125,4306.669921875,4361.02978515625,4793.85009765625,4554.35986328125,1
178,4463.58984375,4072.820068359375,4300.509765625,4147.18017578125,4324.6201171875,4587.18017578125,4077.949951171875,4598.4599609375,4197.43994140625,4251.7900390625,4297.43994140625,4351.7900390625,4780.0,4545.64013671875,1
179,4461.02978515625,4063.080078125,4297.9501953125,4142.0498046875,4324.6201171875,4587.18017578125,4075.89990234375,4605.1298828125,4209.22998046875,4253.330078125,4302.56005859375,4355.89990234375,4786.14990234375,4555.89990234375,1
180,4457.43994140625,4050.77001953125,4299.490234375,4134.35986328125,4323.080078125,4585.64013671875,4072.820068359375,4618.97021484375,4217.9501953125,4258.4599609375,4299.490234375,4358.97021484375,4781.5400390625,4548.2099609375,1
181,4450.77001953125,4045.1298828125,4289.740234375,4124.10009765625,4319.490234375,4586.14990234375,4067.68994140625,4614.8701171875,4206.14990234375,4255.89990234375,4290.77001953125,4348.2099609375,4774.8701171875,4537.43994140625,1
182,4448.72021484375,4042.56005859375,4275.3798828125,4125.64013671875,4320.0,4586.14990234375,4066.14990234375,4608.72021484375,4202.0498046875,4253.330078125,4294.8701171875,4339.490234375,4785.64013671875,4542.0498046875,1
183,4454.8701171875,4039.489990234375,4281.02978515625,4134.35986328125,4326.669921875,4587.18017578125,4069.22998046875,4613.85009765625,4204.10009765625,4257.9501953125,4305.64013671875,4345.64013671875,4796.919921875,4551.7900390625,1
184,4465.1298828125,4041.5400390625,4298.4599609375,4138.4599609375,4331.7900390625,4591.7900390625,4070.77001953125,4612.81982421875,4203.58984375,4270.259765625,4318.97021484375,4358.4599609375,4814.35986328125,4566.14990234375,1
185,4468.2099609375,4044.6201171875,4305.1298828125,4138.4599609375,4332.81982421875,4593.330078125,4070.260009765625,4605.1298828125,4210.77001953125,4279.490234375,4331.27978515625,4367.68994140625,4833.85009765625,4571.7900390625,1
186,4461.02978515625,4041.030029296875,4300.0,4137.9501953125,4332.31005859375,4592.31005859375,4073.85009765625,4607.18017578125,4222.0498046875,4274.35986328125,4325.64013671875,4365.1298828125,4826.669921875,4558.4599609375,1
187,4452.81982421875,4032.31005859375,4295.3798828125,4130.259765625,4330.259765625,4592.31005859375,4078.4599609375,4620.0,4227.18017578125,4268.72021484375,4312.31005859375,4353.330078125,4808.2099609375,4549.22998046875,1
188,4445.1298828125,4017.949951171875,4292.81982421875,4121.5400390625,4325.1298828125,4591.7900390625,4077.43994140625,4628.72021484375,4229.22998046875,4273.330078125,4316.919921875,4350.77001953125,4810.259765625,4552.81982421875,2
189,4438.4599609375,4005.639892578125,4287.68994140625,4120.509765625,4321.02978515625,4589.740234375,4070.77001953125,4628.2099609375,4224.10009765625,4272.81982421875,4319.490234375,4356.41015625,4811.27978515625,4546.669921875,2
190,4432.31005859375,3998.4599609375,4281.5400390625,4115.3798828125,4314.8701171875,4583.58984375,4063.590087890625,4621.02978515625,4204.10009765625,4255.3798828125,4304.10009765625,4351.27978515625,4795.89990234375,4533.85009765625,2
191,4427.18017578125,3990.260009765625,4281.02978515625,4107.18017578125,4310.77001953125,4574.8701171875,4061.030029296875,4608.2099609375,4188.2099609375,4238.97021484375,4297.43994140625,4343.080078125,4783.58984375,4530.77001953125,2
192,4426.669921875,3987.68994140625,4285.1298828125,4108.2099609375,4314.35986328125,4575.89990234375,4063.590087890625,4594.8701171875,4181.5400390625,4235.3798828125,4301.5400390625,4345.1298828125,4784.10009765625,4533.330078125,2
193,4427.68994140625,3988.2099609375,4284.6201171875,4114.35986328125,4316.41015625,4581.5400390625,4069.739990234375,4588.72021484375,4180.509765625,4240.509765625,4303.080078125,4348.2099609375,4793.85009765625,4533.330078125,2
194,4419.490234375,3983.080078125,4280.509765625,4111.7900390625,4313.85009765625,4581.02978515625,4072.820068359375,4595.89990234375,4196.919921875,4250.77001953125,4307.18017578125,4347.68994140625,4799.490234375,4528.72021484375,2
195,4412.81982421875,3982.050048828125,4278.97021484375,4108.2099609375,4314.8701171875,4578.97021484375,4073.330078125,4617.9501953125,4228.72021484375,4263.58984375,4312.31005859375,4346.14990234375,4796.919921875,4526.14990234375,2
196,4411.27978515625,3977.43994140625,4279.490234375,4109.740234375,4317.9501953125,4584.6201171875,4078.4599609375,4637.9501953125,4242.56005859375,4271.27978515625,4310.77001953125,4343.080078125,4798.97021484375,4522.0498046875,2
197,4403.58984375,3964.6201171875,4278.97021484375,4106.669921875,4322.56005859375,4594.35986328125,4085.1298828125,4637.9501953125,4235.3798828125,4274.8701171875,4308.2099609375,4338.97021484375,4801.5400390625,4512.81982421875,2
198,4395.89990234375,3965.1298828125,4274.35986328125,4106.669921875,4327.18017578125,4601.02978515625,4086.14990234375,4634.8701171875,4236.919921875,4278.97021484375,4307.68994140625,4340.509765625,4791.7900390625,4504.10009765625,2
199,4393.330078125,3973.85009765625,4267.18017578125,4111.7900390625,4327.18017578125,4602.56005859375,4080.510009765625,4637.43994140625,4241.02978515625,4276.41015625,4305.1298828125,4341.5400390625,4786.14990234375,4500.0,2
200,4388.72021484375,3968.719970703125,4261.5400390625,4107.18017578125,4322.56005859375,4598.97021484375,4074.8701171875,4629.740234375,4228.72021484375,4269.740234375,4304.10009765625,4338.97021484375,4791.7900390625,4502.56005859375,2
201,4379.490234375,3953.330078125,4264.10009765625,4094.360107421875,4318.97021484375,4593.330078125,4072.820068359375,4617.43994140625,4217.9501953125,4268.72021484375,4303.080078125,4335.3798828125,4788.2099609375,4496.919921875,2
202,4371.7900390625,3944.6201171875,4262.0498046875,4089.22998046875,4316.41015625,4588.2099609375,4072.31005859375,4618.4599609375,4223.58984375,4266.14990234375,4297.43994140625,4330.259765625,4778.4599609375,4480.509765625,2
203,4366.14990234375,3940.510009765625,4251.7900390625,4086.669921875,4311.27978515625,4587.68994140625,4075.89990234375,4625.1298828125,4228.2099609375,4262.0498046875,4293.85009765625,4326.669921875,4774.35986328125,4477.43994140625,2
204,4362.56005859375,3934.8701171875,4250.259765625,4080.0,4310.259765625,4591.27978515625,4081.5400390625,4631.27978515625,4230.259765625,4262.56005859375,4295.89990234375,4329.22998046875,4768.72021484375,4484.10009765625,2
205,4363.080078125,3934.8701171875,4261.02978515625,4078.4599609375,4319.490234375,4593.330078125,4084.6201171875,4635.89990234375,4235.3798828125,4266.14990234375,4300.0,4337.9501953125,4766.669921875,4483.58984375,2
206,4366.669921875,3941.5400390625,4263.080078125,4083.080078125,4326.669921875,4591.7900390625,4081.030029296875,4635.89990234375,4235.89990234375,4269.22998046875,4301.5400390625,4340.0,4773.330078125,4478.4599609375,2
207,4361.5400390625,3934.8701171875,4250.259765625,4080.510009765625,4321.5400390625,4588.72021484375,4082.050048828125,4633.85009765625,4225.64013671875,4263.58984375,4292.81982421875,4329.22998046875,4769.740234375,4467.68994140625,2
208,4348.2099609375,3919.489990234375,4244.6201171875,4066.669921875,4317.9501953125,4587.18017578125,4090.260009765625,4631.27978515625,4221.02978515625,4255.89990234375,4286.14990234375,4323.58984375,4755.89990234375,4460.509765625,2
209,4347.68994140625,3922.050048828125,4249.740234375,4064.6201171875,4322.56005859375,4587.68994140625,4090.77001953125,4627.68994140625,4227.68994140625,4266.669921875,4293.85009765625,4331.7900390625,4759.490234375,4472.81982421875,2
210,4354.8701171875,3929.22998046875,4250.77001953125,4073.85009765625,4325.1298828125,4586.669921875,4086.14990234375,4625.64013671875,4227.68994140625,4277.43994140625,4303.58984375,4335.89990234375,4766.669921875,4477.9501953125,2
211,4350.259765625,3925.639892578125,4247.18017578125,4072.820068359375,4325.64013671875,4591.7900390625,4086.669921875,4630.77001953125,4231.7900390625,4275.3798828125,4304.10009765625,4331.7900390625,4763.58984375,4466.669921875,2
212,4348.72021484375,3926.14990234375,4252.81982421875,4066.669921875,4325.64013671875,4598.4599609375,4090.260009765625,4642.56005859375,4248.2099609375,4284.6201171875,4306.669921875,4337.9501953125,4769.740234375,4471.7900390625,2
213,4357.43994140625,3930.77001953125,4261.02978515625,4069.739990234375,4321.02978515625,4598.97021484375,4093.85009765625,4653.85009765625,4256.919921875,4294.8701171875,4311.7900390625,4345.64013671875,4775.3798828125,4479.490234375,2
214,4354.8701171875,3930.77001953125,4258.4599609375,4069.22998046875,4318.4599609375,4600.509765625,4097.43994140625,4658.4599609375,4251.27978515625,4285.64013671875,4309.22998046875,4339.490234375,4766.14990234375,4469.22998046875,2
215,4343.58984375,3927.179931640625,4258.4599609375,4065.1298828125,4325.64013671875,4607.18017578125,4102.56005859375,4654.35986328125,4245.64013671875,4280.509765625,4304.10009765625,4333.330078125,4760.509765625,4461.5400390625,2
216,4345.1298828125,3926.14990234375,4262.0498046875,4072.31005859375,4331.27978515625,4610.77001953125,4107.18017578125,4651.27978515625,4248.72021484375,4286.669921875,4303.080078125,4335.89990234375,4760.0,4463.58984375,2
217,4348.72021484375,3926.14990234375,4256.41015625,4075.3798828125,4322.56005859375,4604.10009765625,4107.68994140625,4650.259765625,4248.72021484375,4284.6201171875,4298.97021484375,4332.81982421875,4752.31005859375,4460.509765625,2
218,4340.509765625,3921.5400390625,4253.85009765625,4064.6201171875,4313.330078125,4596.919921875,4105.1298828125,4646.669921875,4239.490234375,4275.3798828125,4290.259765625,4326.669921875,4745.1298828125,4453.85009765625,2
219,4331.27978515625,3914.8701171875,4255.3798828125,4061.030029296875,4316.41015625,4598.97021484375,4103.080078125,4644.10009765625,4230.77001953125,4269.22998046875,4284.6201171875,4328.72021484375,4738.97021484375,4450.259765625,2
220,4327.68994140625,3911.7900390625,4248.2099609375,4065.1298828125,4321.5400390625,4606.14990234375,4103.080078125,4650.259765625,4243.58984375,4271.7900390625,4287.18017578125,4329.740234375,4735.89990234375,4446.669921875,2
221,4322.56005859375,3910.260009765625,4243.080078125,4062.56005859375,4319.490234375,4607.18017578125,4104.10009765625,4660.509765625,4262.56005859375,4282.0498046875,4292.31005859375,4327.18017578125,4743.58984375,4442.56005859375,2
222,4315.89990234375,3907.68994140625,4246.14990234375,4058.4599609375,4317.43994140625,4603.080078125,4103.080078125,4661.5400390625,4257.43994140625,4287.18017578125,4291.7900390625,4328.72021484375,4744.6201171875,4439.490234375,2
223,4312.81982421875,3906.14990234375,4247.18017578125,4058.969970703125,4316.41015625,4602.56005859375,4101.02978515625,4649.22998046875,4238.4599609375,4278.4599609375,4286.669921875,4328.2099609375,4733.330078125,4437.43994140625,2
224,4312.31005859375,3908.2099609375,4249.22998046875,4059.489990234375,4313.85009765625,4603.58984375,4097.9501953125,4639.490234375,4231.27978515625,4267.68994140625,4284.10009765625,4323.080078125,4728.72021484375,4434.8701171875,2
225,4313.85009765625,3908.2099609375,4251.7900390625,4058.969970703125,4314.8701171875,4603.58984375,4101.02978515625,4648.72021484375,4243.080078125,4268.72021484375,4281.5400390625,4322.56005859375,4730.259765625,4433.85009765625,2
226,4316.41015625,3905.639892578125,4249.22998046875,4058.4599609375,4318.97021484375,4603.080078125,4106.14990234375,4656.919921875,4249.22998046875,4276.919921875,4281.02978515625,4323.58984375,4728.72021484375,4433.330078125,2
227,4317.9501953125,3912.820068359375,4248.2099609375,4062.56005859375,4322.56005859375,4603.080078125,4101.5400390625,4648.2099609375,4241.02978515625,4275.89990234375,4284.10009765625,4318.97021484375,4729.22998046875,4435.3798828125,2
228,4318.4599609375,3917.949951171875,4250.259765625,4065.639892578125,4323.080078125,4604.6201171875,4098.4599609375,4650.259765625,4240.509765625,4270.77001953125,4280.0,4313.85009765625,4730.259765625,4432.81982421875,2
229,4316.919921875,3908.719970703125,4253.330078125,4062.56005859375,4324.6201171875,4605.64013671875,4105.1298828125,4657.43994140625,4244.10009765625,4269.22998046875,4270.77001953125,4316.919921875,4722.0498046875,4427.18017578125,2
230,4317.9501953125,3913.330078125,4253.330078125,4067.179931640625,4328.2099609375,4606.669921875,4105.64013671875,4647.18017578125,4234.8701171875,4266.14990234375,4270.77001953125,4322.0498046875,4712.81982421875,4425.64013671875,2
231,4321.02978515625,3934.360107421875,4250.77001953125,4075.89990234375,4325.64013671875,4607.18017578125,4097.9501953125,4637.9501953125,4227.18017578125,4262.56005859375,4271.27978515625,4321.5400390625,4707.68994140625,4422.0498046875,2
232,4317.43994140625,3938.4599609375,4248.72021484375,4072.820068359375,4322.0498046875,4607.18017578125,4098.4599609375,4645.64013671875,4234.8701171875,4256.41015625,4256.919921875,4316.919921875,4694.35986328125,4409.22998046875,2
233,4308.2099609375,3933.330078125,4249.22998046875,4071.7900390625,4324.6201171875,4606.14990234375,4102.56005859375,4650.259765625,4237.9501953125,4252.81982421875,4250.259765625,4309.22998046875,4679.490234375,4399.490234375,2
236,4301.02978515625,3937.949951171875,4243.58984375,4074.360107421875,4324.10009765625,4602.56005859375,4092.820068359375,4631.7900390625,4223.080078125,4248.2099609375,4246.14990234375,4302.56005859375,4676.919921875,4383.58984375,2
237,4287.18017578125,3926.14990234375,4241.02978515625,4071.7900390625,4328.2099609375,4602.56005859375,4089.739990234375,4626.669921875,4212.31005859375,4235.89990234375,4238.4599609375,4297.9501953125,4666.14990234375,4382.56005859375,2
238,4288.72021484375,3929.22998046875,4245.64013671875,4075.89990234375,4331.7900390625,4603.080078125,4087.179931640625,4629.740234375,4222.0498046875,4238.4599609375,4239.490234375,4299.490234375,4666.14990234375,4386.669921875,2
239,4298.4599609375,3938.969970703125,4245.64013671875,4080.510009765625,4331.27978515625,4606.669921875,4095.3798828125,4638.4599609375,4231.27978515625,4245.1298828125,4242.56005859375,4304.10009765625,4669.22998046875,4383.58984375,2
240,4297.9501953125,3940.510009765625,4237.43994140625,4080.510009765625,4328.2099609375,4606.669921875,4103.080078125,4639.490234375,4221.02978515625,4242.0498046875,4237.9501953125,4300.0,4665.64013671875,4375.3798828125,2
241,4289.740234375,3936.919921875,4236.41015625,4073.330078125,4326.14990234375,4604.6201171875,4100.509765625,4637.9501953125,4215.89990234375,4235.3798828125,4232.31005859375,4295.3798828125,4657.9501953125,4372.81982421875,2
242,4294.8701171875,3940.510009765625,4244.6201171875,4075.89990234375,4333.85009765625,4607.68994140625,4097.9501953125,4639.490234375,4223.080078125,4242.56005859375,4244.6201171875,4303.080078125,4664.10009765625,4387.18017578125,2
243,4307.68994140625,3947.179931640625,4249.740234375,4088.2099609375,4337.9501953125,4609.740234375,4094.8701171875,4638.4599609375,4229.22998046875,4257.43994140625,4260.0,4313.330078125,4682.56005859375,4398.4599609375,2
245,4292.31005859375,3933.330078125,4239.490234375,4075.89990234375,4323.58984375,4602.56005859375,4088.719970703125,4639.490234375,4227.68994140625,4257.9501953125,4251.7900390625,4304.6201171875,4672.31005859375,4379.490234375,2
246,4292.31005859375,3933.85009765625,4239.490234375,4073.330078125,4326.669921875,4602.56005859375,4089.22998046875,4629.22998046875,4211.27978515625,4248.72021484375,4251.27978515625,4304.6201171875,4667.18017578125,4381.02978515625,2
247,4292.31005859375,3934.8701171875,4243.080078125,4076.919921875,4331.7900390625,4607.18017578125,4089.22998046875,4622.0498046875,4209.22998046875,4247.18017578125,4252.81982421875,4302.56005859375,4675.89990234375,4385.64013671875,2
248,4291.7900390625,3933.330078125,4243.58984375,4077.949951171875,4332.81982421875,4616.919921875,4094.8701171875,4631.27978515625,4226.669921875,4251.27978515625,4252.81982421875,4302.0498046875,4677.9501953125,4384.10009765625,2
249,4290.259765625,3931.280029296875,4236.919921875,4074.8701171875,4328.72021484375,4615.3798828125,4095.3798828125,4638.97021484375,4230.259765625,4247.18017578125,4243.080078125,4300.0,4665.1298828125,4376.41015625,2
250,4285.64013671875,3930.260009765625,4232.31005859375,4075.3798828125,4328.2099609375,4601.02978515625,4086.14990234375,4632.31005859375,4219.490234375,4243.58984375,4235.89990234375,4295.3798828125,4659.490234375,4375.3798828125,2
251,4289.740234375,3939.489990234375,4238.4599609375,4087.68994140625,4336.41015625,4599.490234375,4083.590087890625,4626.669921875,4218.97021484375,4249.22998046875,4247.68994140625,4299.490234375,4670.259765625,4385.1298828125,2
253,4298.4599609375,3935.3798828125,4250.259765625,4077.949951171875,4324.6201171875,4607.18017578125,4092.820068359375,4642.56005859375,4226.669921875,4250.77001953125,4247.18017578125,4311.27978515625,4665.1298828125,4378.4599609375,2
254,4284.6201171875,3922.56005859375,4238.4599609375,4070.260009765625,4316.41015625,4600.0,4088.719970703125,4638.4599609375,4222.56005859375,4244.6201171875,4235.3798828125,4298.4599609375,4654.35986328125,4367.18017578125,2
255,4280.0,3927.179931640625,4230.77001953125,4075.89990234375,4314.8701171875,4602.0498046875,4085.1298828125,4630.259765625,4220.0,4236.919921875,4229.740234375,4286.669921875,4650.77001953125,4362.0498046875,2
256,4283.58984375,3934.8701171875,4235.3798828125,4078.969970703125,4321.5400390625,4608.2099609375,4094.360107421875,4630.77001953125,4219.490234375,4236.41015625,4230.259765625,4287.68994140625,4651.27978515625,4363.080078125,2
257,4284.10009765625,3937.43994140625,4245.64013671875,4085.639892578125,4330.77001953125,4608.72021484375,4105.1298828125,4634.8701171875,4223.080078125,4244.10009765625,4236.41015625,4300.0,4656.919921875,4367.18017578125,2
258,4287.18017578125,3939.489990234375,4250.259765625,4091.280029296875,4331.7900390625,4607.18017578125,4102.56005859375,4636.919921875,4228.72021484375,4251.7900390625,4241.5400390625,4310.259765625,4664.6201171875,4375.89990234375,2
265,4275.3798828125,3937.949951171875,4237.43994140625,4079.489990234375,4316.919921875,4599.490234375,4091.280029296875,4627.18017578125,4214.8701171875,4233.85009765625,4224.10009765625,4292.81982421875,4643.58984375,4354.8701171875,2
266,4279.490234375,3937.949951171875,4237.9501953125,4086.14990234375,4323.080078125,4602.0498046875,4096.919921875,4631.7900390625,4224.10009765625,4231.27978515625,4220.509765625,4288.72021484375,4643.080078125,4357.9501953125,2
267,4280.509765625,3939.489990234375,4247.68994140625,4089.739990234375,4327.18017578125,4608.2099609375,4100.0,4637.9501953125,4222.0498046875,4232.81982421875,4229.740234375,4295.89990234375,4647.18017578125,4358.97021484375,2
270,4286.14990234375,3936.919921875,4249.740234375,4087.68994140625,4327.18017578125,4609.22998046875,4101.02978515625,4631.7900390625,4226.669921875,4253.85009765625,4245.64013671875,4306.669921875,4660.0,4371.7900390625,2
271,4278.4599609375,3932.820068359375,4249.22998046875,4086.14990234375,4324.10009765625,4607.68994140625,4103.080078125,4634.8701171875,4229.22998046875,4246.669921875,4242.0498046875,4307.18017578125,4652.81982421875,4358.97021484375,2
272,4272.81982421875,3933.85009765625,4244.6201171875,4085.639892578125,4326.669921875,4611.27978515625,4106.14990234375,4640.0,4229.22998046875,4241.5400390625,4232.81982421875,4299.490234375,4642.0498046875,4353.330078125,2
273,4277.9501953125,3933.330078125,4245.64013671875,4085.1298828125,4330.259765625,4616.41015625,4107.68994140625,4643.080078125,4227.68994140625,4244.6201171875,4233.330078125,4298.97021484375,4642.0498046875,4359.490234375,2
274,4280.509765625,3935.3798828125,4248.2099609375,4086.669921875,4329.740234375,4617.43994140625,4107.68994140625,4646.14990234375,4237.9501953125,4250.77001953125,4238.97021484375,4303.58984375,4649.740234375,4364.6201171875,2
275,4276.919921875,3940.0,4247.68994140625,4088.719970703125,4331.7900390625,4616.41015625,4106.14990234375,4646.669921875,4243.58984375,4251.27978515625,4239.490234375,4303.080078125,4654.35986328125,4365.1298828125,2
280,4284.10009765625,3937.43994140625,4245.64013671875,4089.739990234375,4330.259765625,4613.330078125,4105.64013671875,4644.6201171875,4218.4599609375,4236.919921875,4221.5400390625,4299.490234375,4636.919921875,4358.4599609375,2
281,4282.56005859375,3937.43994140625,4249.22998046875,4091.7900390625,4329.22998046875,4618.4599609375,4103.080078125,4638.97021484375,4220.0,4235.3798828125,4223.080078125,4301.5400390625,4631.7900390625,4360.0,2
821,4372.81982421875,4082.050048828125,4289.22998046875,4154.8701171875,4360.509765625,4629.22998046875,4110.77001953125,4609.22998046875,4204.6201171875,4226.669921875,4208.2099609375,4292.81982421875,4618.97021484375,4407.68994140625,2
822,4369.22998046875,4083.080078125,4290.259765625,4152.31005859375,4359.490234375,4632.81982421875,4116.41015625,4614.8701171875,4209.22998046875,4224.6201171875,4209.740234375,4294.8701171875,4615.3798828125,4402.0498046875,2
898,7222.0498046875,3797.949951171875,1040.0,3733.85009765625,6040.509765625,362564.0,6350.259765625,5361.5400390625,1357.949951171875,6215.3798828125,3273.330078125,3091.280029296875,276.4100036621094,715897.0,1
1299,4371.7900390625,4082.56005859375,4279.490234375,4150.259765625,4334.8701171875,4591.7900390625,4069.739990234375,4597.43994140625,4183.58984375,4210.259765625,4195.3798828125,4291.27978515625,4609.22998046875,4417.43994140625,1
1300,4388.2099609375,4095.3798828125,4283.58984375,4156.919921875,4341.5400390625,4601.02978515625,4075.89990234375,4608.2099609375,4201.5400390625,4217.43994140625,4201.02978515625,4297.43994140625,4617.9501953125,4432.31005859375,1
1301,4400.509765625,4099.490234375,4291.27978515625,4153.85009765625,4341.5400390625,4603.58984375,4077.43994140625,4613.330078125,4201.02978515625,4222.56005859375,4208.72021484375,4295.89990234375,4625.64013671875,4441.02978515625,1
1302,4413.85009765625,4115.3798828125,4294.8701171875,4160.509765625,4341.5400390625,4602.0498046875,4069.739990234375,4610.259765625,4189.22998046875,4218.4599609375,4211.27978515625,4294.8701171875,4631.27978515625,4452.31005859375,1
1303,4429.22998046875,4134.35986328125,4296.919921875,4173.330078125,4340.509765625,4598.4599609375,4068.2099609375,4609.22998046875,4190.259765625,4214.8701171875,4210.259765625,4301.5400390625,4634.35986328125,4461.02978515625,1
1304,4445.1298828125,4140.509765625,4307.18017578125,4178.97021484375,4332.81982421875,4590.77001953125,4068.719970703125,4605.64013671875,4191.27978515625,4212.31005859375,4210.259765625,4309.22998046875,4632.81982421875,4466.14990234375,1
1305,4456.41015625,4148.72021484375,4312.81982421875,4182.56005859375,4327.68994140625,4584.10009765625,4067.179931640625,4600.509765625,4189.22998046875,4210.77001953125,4216.41015625,4311.7900390625,4634.35986328125,4478.97021484375,1
1306,4464.10009765625,4154.35986328125,4312.81982421875,4180.509765625,4330.259765625,4584.6201171875,4067.68994140625,4601.02978515625,4195.89990234375,4214.35986328125,4221.5400390625,4311.7900390625,4639.490234375,4490.259765625,1
